date,price,log_returns,volatility
2023-10-19,28726.9,0.013732647201305953,0.017971529717120207
2023-10-20,29680.9,0.032669775268742644,0.019296289465229356
2023-10-21,29920.2,0.00803009628634599,0.018767948472384097
2023-10-22,29987.3,0.0022401211220557053,0.016600915819099744
2023-10-23,33084.4,0.09828791349506627,0.030670137754034373
2023-10-24,33922.4,0.025013690944650488,0.03027431912877653
2023-10-25,34489.9,0.016590964415731827,0.029485941398465814
2023-10-26,34155.2,-0.009751683728720652,0.03095795606276217
2023-10-27,33915.1,-0.007054500883161722,0.03052871560068373
2023-10-28,34092.1,0.005205342953682911,0.0300859563635037
2023-10-29,34529.5,0.012748345239665749,0.02944090904135699
2023-10-30,34508.1,-6.199520459984312E-4,0.029961119573684497
2023-10-31,34655.2,0.004253707437399422,0.02966715467273277
2023-11-01,35441.7,0.022441306457438758,0.029691181672502825
2023-11-02,34927.7,-0.014608882310595234,0.030849745769063422
2023-11-03,34741.2,-0.005353908142407462,0.013351141662470171
2023-11-04,35090.3,0.009998436472141901,0.011703502980213635
2023-11-05,35050.0,-0.0011491255222645378,0.010845965466748148
2023-11-06,35028.6,-6.107428135036602E-4,0.010233563112331324
2023-11-07,35449.0,0.011930173168456,0.010099004527816013
2023-11-08,35626.4,0.004991892226721243,0.010096706837938963
2023-11-09,36694.0,0.029526317894255156,0.012525328273639499
2023-11-10,37311.7,0.01669369643042786,0.012761232098125824
2023-11-11,37139.8,-0.004617779506513007,0.013230878049156052
2023-11-12,37053.9,-0.002315561520229578,0.012281144946150912
2023-11-13,36494.1,-0.015223005673156665,0.012375453416022475
2023-11-14,35544.4,-0.02636798445933238,0.015249909794228368
2023-11-15,37896.7,0.06408141782963044,0.024168984850840545
2023-11-16,36159.1,-0.04693539122365562,0.029142633620602
2023-11-17,36625.0,0.012802421503532356,0.029264534042907044
2023-11-18,36586.1,-0.0010626804859039413,0.029176811704537512
2023-11-19,37373.9,0.021304212988282695,0.029705186609249316
2023-11-20,37480.5,0.0028481978898673493,0.028509402875917324
2023-11-21,35777.1,-0.04651277380010925,0.031453379748099766
2023-11-22,37428.1,0.04511373527724494,0.03473038427253931
2023-11-23,37300.9,-0.0034043041616082996,0.03474139650253835
2023-11-24,37710.4,0.010918463434981377,0.03444330989085911
2023-11-25,37800.2,0.002378475136849322,0.033056500547282125
2023-11-26,37469.9,-0.008776449616508874,0.026889504800889558
2023-11-27,37254.1,-0.005775938117604714,0.022341967881550833
2023-11-28,37832.7,0.015411802142402922,0.022473281966258845
2023-11-29,37870.0,9.854338885783918E-4,0.02244518500475109
